Ticket_ID,Client_ID,Assigned_Employee_ID,Issue_Type,Priority,Created_Date,Resolved_Date,Ticket_Status,Resolution_Hours,Customer_Rating,SLA_Status
T01759,C0039,E0045,Performance Issue,High,2025-08-21 13:00,2025-08-21 17:48,Resolved,4.8,5,Met
T01760,C0038,E0141,Database Issue,Low,2025-10-06 02:00,2025-10-06 22:24,Closed,20.4,4,Met
T01761,C0080,E0122,Feature Request,Medium,2026-01-22 04:00,2026-01-22 15:48,Closed,11.8,4,Met
T01762,C0166,E0073,Network Issue,High,2026-02-15 19:00,Null,Open,Null,Null,Pending
T01763,C0078,E0046,Login Issue,Medium,2025-08-13 12:00,2025-08-13 18:36,Resolved,6.6,4,Met
T01764,C0166,E0062,Database Issue,High,2026-07-27 19:00,2026-07-28 11:42,Closed,16.7,5,Breached
T01765,C0176,E0055,Application Error,Medium,2026-04-25 15:00,2026-04-26 04:36,Resolved,13.6,5,Breached
T01766,C0179,E0099,Security Issue,Low,2026-02-19 12:00,2026-02-20 14:54,Closed,26.9,5,Breached
T01767,C0169,E0046,Database Issue,High,2025-02-25 11:00,Null,In Progress,Null,Null,Pending
T01768,C0089,E0011,Software Installation,High,2025-07-19 08:00,2025-07-19 11:12,Resolved,3.2,4,Met
T01769,C0019,E0141,Application Error,Medium,2025-04-17 02:00,2025-04-17 07:12,Resolved,5.2,3,Met
T01770,C0122,E0105,Security Issue,Low,2025-12-10 00:00,2025-12-10 14:00,Closed,14,4,Met
T01771,C0029,E0148,Network Issue,Critical,2025-10-16 05:00,Null,In Progress,Null,Null,Pending
T01772,C0039,E0068,Feature Request,Critical,2025-04-20 02:00,Null,In Progress,Null,Null,Pending
T01773,C0123,E0148,Network Issue,Medium,2025-01-12 09:00,2025-01-13 14:18,Resolved,29.3,1,Breached
T01774,C0129,E0083,Network Issue,Low,2026-07-19 06:00,2026-07-19 20:48,Closed,14.8,4,Met
T01775,C0061,E0031,Login Issue,Medium,2025-09-04 08:00,2025-09-04 21:42,Resolved,13.7,4,Breached
T01776,C0087,E0031,Application Error,Medium,2026-08-07 18:00,2026-08-07 21:18,Resolved,3.3,4,Met
T01777,C0121,E0067,Login Issue,Medium,2026-08-01 15:00,2026-08-02 05:42,Resolved,14.7,4,Breached
T01778,C0162,E0131,Login Issue,High,2025-02-19 10:00,2025-02-20 05:12,Resolved,19.2,5,Breached
T01779,C0144,E0067,Application Error,High,2025-11-13 00:00,Null,Escalated,Null,Null,Pending
T01780,C0021,E0122,Security Issue,Medium,2025-10-17 12:00,2025-10-18 11:18,Resolved,23.3,4,Breached
T01781,C0174,E0148,Feature Request,High,2025-07-19 10:00,2025-07-19 16:00,Resolved,6,5,Met
T01782,C0139,E0105,Software Installation,Low,2025-12-31 04:00,2026-01-01 18:48,Resolved,38.8,3,Breached
T01783,C0073,E0006,Application Error,Medium,2025-12-06 13:00,2025-12-07 19:42,Closed,30.7,4,Breached
T01784,C0151,E0148,Feature Request,Medium,2025-04-14 16:00,2025-04-15 10:48,Resolved,18.8,4,Breached
T01785,C0179,E0129,Database Issue,Low,2025-01-25 18:00,2025-01-26 08:30,Closed,14.5,5,Met
T01786,C0134,E0112,Software Installation,Medium,2026-05-04 18:00,2026-05-05 04:06,Closed,10.1,4,Met
T01787,C0054,E0083,Login Issue,Critical,2025-10-25 05:00,Null,In Progress,Null,Null,Pending
T01788,C0131,E0112,Database Issue,High,2026-04-20 02:00,Null,In Progress,Null,Null,Pending
T01789,C0096,E0062,Application Error,Medium,2025-08-26 06:00,2025-08-26 18:18,Resolved,12.3,4,Breached
T01790,C0157,E0112,Database Issue,High,2025-06-14 16:00,2025-06-15 03:42,Closed,11.7,5,Breached
T01791,C0141,E0105,Feature Request,High,2026-06-20 10:00,2026-06-20 14:48,Resolved,4.8,4,Met
T01792,C0009,E0105,Data Issue,High,2025-05-15 10:00,2025-05-15 11:42,Resolved,1.7,5,Met
T01793,C0137,E0031,Performance Issue,Medium,2026-01-04 19:00,2026-01-05 16:00,Resolved,21,3,Breached
T01794,C0140,E0141,Software Installation,Low,2025-02-10 22:00,Null,Open,Null,Null,Pending
T01795,C0053,E0131,Software Installation,Medium,2025-09-02 06:00,2025-09-02 12:06,Closed,6.1,4,Met
T01796,C0038,E0073,Access/Permission,Medium,2025-03-18 04:00,2025-03-18 17:06,Closed,13.1,4,Breached
T01797,C0078,E0041,Access/Permission,Medium,2026-05-25 03:00,2026-05-25 10:18,Resolved,7.3,4,Met
T01798,C0044,E0080,Login Issue,Medium,2025-05-27 09:00,2025-05-27 17:12,Resolved,8.2,4,Met
T01799,C0046,E0042,Feature Request,Medium,2025-03-31 15:00,Null,Open,Null,Null,Pending
T01800,C0022,E0068,Application Error,Critical,2026-04-11 10:00,Null,Open,Null,Null,Pending
